date,text,source
2025-11-04,"dugaan saya IP masuk blacklist provider lokal kita, saya juga pernah begitu, dugaan kuat saya gara"" pernah web judol atau hal negatif pake itu ip jadi keburu masuk blacklist komdigi maka nya diakses terblokir, mungkin yaa",youtube
2025-11-04,"Ribet bang, harus ngajuin tender B2G 😂",youtube
2025-11-04,1 kata aja RIBET,youtube
2025-11-04,"Setuju mas David bantu pak Pur.
Tapi klo gak ditawarin atau diminta, kelihatannya masih susah utk tembus sampai ke sekelas menteri 🤔.",youtube
2025-11-04,"gak cocok bro david bekerja utk memperbaiki...
lebih baik dia bekerja utk mencari kelemahan, seperti sekarang ini....
ini jauh lebih penting daripada memperbaiki krn akan digunakan oleh seluruh rakyat indonesia.
jadi setiap kelemahan akan menjadi PR buat pengembang dan teknisi LG",youtube
2025-11-04,Dari 0 sampai full proper menurut Lo bang,youtube
2025-11-04,sangat besar.coretax memakai modul COTS dimana lisensi dan pengembangan mahal.klo bangun dari awal tanpa cots bsa puluhan tahun kelarnya dan ada resiko gagal.menurut lu bangun dari awal atau pakai modul yg sudah ada?,youtube
2025-11-04,😊,youtube
2025-11-04,"Session, Cookies, lalu CDN aja gk dipake om david, sesuai komentar saya di video sebelumnya (yang kena hapus), entah knapa web pemerintah anti CDN, apakah ada dilarang pake CDN asing? entahlahh

Tunggu aja 2-3 tahun lagi, entar ada SKANDAL nya HAHA",youtube
2025-11-04,Mentri favorit kita,youtube
2025-11-04,kenapa pakai LG?,youtube
2025-11-04,tolong lah bantu pak purbaya gesss,youtube
2025-11-04,"Sekelas coretax, Kaget liat masuk via RDP default 😅",youtube
2025-11-04,"memang coro tax jelek tampilanya, tulisan dan ikonya besar2 kayak web untuk anak2... lebih bagus tampilan etax invoice lah.",youtube
2025-11-04,"Waktu di acara CNBC sama pak Pur kemarin bilang, kalau Apps nya masih di pegang LG.
baru nanti Desember bisa di ambil alih.
kok girtu?
pak Pur bilangnya begitu.",youtube
2025-11-04,Kau Bela Antek Antek Aseng..😂😂;,youtube
2025-11-04,"mungkin terbatas kemampuan CDNnya, karena data negara",youtube
2025-11-04,"​ @el-danihasbiarta1200  CDN Lokal? atau CDN luar tpi basis indo? kayaknya kemampuan CDN udh top tier deh sekarang, mulai dri img file dll sampe perintilan lain udh bisa ke CDN, 

setidaknya perintilan web nya saja ke CDN, kalo database dll kan di punya sendiri, 

proyek 100M saja harusnya sebuah web handal nerima traffik dunia nerima ratusan juta - milyaran hit per bulan, rekan kerja saya di poland.

dibilang anti asing? coretax dibantu vendor asing, jadi aneh sebenarnya...

saya pribadi melihat ini sebagai dampak ""ego sektoral"", harusnya urusan CDN bisa sama kominfo ehh komdigi, PDNS aja sampe skrang blm masih numpang sama anak perusahaan INDOSAT punya

to be continue...",youtube
2025-11-04,"​ @ilhamtrihandoyo7885  ga tau fungsi CDN ga usah komen bro, ntar lu di ketawain, ini bukan soal Aseng, asing apapun itu 😅",youtube
2025-11-04,"​ @el-danihasbiarta1200  lah... Yang di CDN itu yang berkas berkas seperti file css dan js untuk client bro, bukan logic nya 😂. Karena gini, contoh lu nyimpen cssnya di server semua, Bayangkan jika 1 user bisa hit server sampai 20x karena pertama kali buka, sedangkan jika kita menyimpan file untuk css dan js untuk client di CDN, yang di hit ke server cuma 1x dan 19 nya ke CDN. Itu fungsinya bro 😅",youtube
2025-11-04," @alexandre-shall  iya sih, tapi ga tau kenapa mereka mengusahakan mengejar pengunaan PDNS, tapi bukannya PDNS itu ga cuma dijakarta yaa? kalau iya seharusnya kemampuan CDNnya bisa lebih dari itu. cmiiw lho",youtube
2025-11-04, @alexandre-shall  nahhh ada bro yg mengerti juga hehe,youtube
2025-11-04,"​ @el-danihasbiarta1200  PDNS aja ada kasus korupsinya mas haha, jadi mau gimn lagi..

mari tertawa",youtube
2025-11-04, @ilhamtrihandoyo7885  HAHAHA,youtube
2025-11-04,"Itu dilelang kok, yang jadi agen pengadaannya PWC",youtube
2025-11-04,Harusnya lewat SSH bukan si?,youtube
2025-11-04,"Harusnya sih lewat vpn ya
Mau rdp atau ssh ya tetep lewat vpn dulu
Mengenai port default kalo diganti pun tetep bisa discan dan dideteksi itu port yg buka digunakan oleh aplikasi apa",youtube
2025-11-04,"Karena dlm bisnis ada kontrak, klo pemerintah putus harus bayar pmutusan kontraak trsebut. Makanya nunggu sampe kontrak akhir desember",youtube
2025-11-04,Kita engga tau bentuk kontrak seperti apa dg yg dulu,youtube
2025-11-04,"Harus nya ketika ada kejanggalan,aparat hukum segera bertindak tanpa harus lapor",youtube
2025-11-04,Betul layer 1 n 2 sudah oke cuman sisa yg layer 3 masih d LG bulan des baru bisa ambil alih,youtube
2025-11-04,​ @AhmadBaihaki-l6f ini yg harus di kawal n harus di awasin dgn ekstra Ketat 😮😶‍🌫️,youtube
2025-11-04,harus di tuntut LG ini pasal penipuan,youtube
2025-11-04,mungkin di kontrak bunyinya gitu,youtube
2025-11-04,"​ @AlbertViera-q5p  tpi jika terjadi pelanggaran dlm bentuk pidana ? Bahkan kontrak tidak berguna sih ...
Kalo kgk yah kontrak nya masih kuat",youtube
2025-11-04, @AlbertViera-q5p  coba di nego . kalo ngeyel ya blacklist  perusahaannya nya.,youtube
